key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_FESSUX201_05457_SEQ_00,※本任務是特定期間內的任務。<hex:02100103><hex:02100103>艦尾樓的紅蓮節執行委員瑪雅爾·莫雅爾想要告訴冒險者紅蓮節已經開始的訊息。
1,TEXT_FESSUX201_05457_SEQ_01,※本任務只有在季節活動開放期間才能接受和進行。<hex:02100103>　季節活動結束后無法進行，敬請注意。<hex:02100103>　詳情請參見官方網站。<hex:02100103><hex:02100103>從瑪雅爾·莫雅爾處得知太陽海岸正在舉辦紅蓮節。和東拉諾西亞太陽海岸的紅蓮節執行委員長荷爾瑪伽談談，瞭解詳細情況。
2,TEXT_FESSUX201_05457_SEQ_02,和荷爾瑪伽進行了交談。拉敏女王號此次也是盛況空前，不過也多了很多怕水的客人。爲了讓大家都能安全地享受海上的活動，冒險者被委託提供幫助。在附近的海邊尋找佩·歐碧雅諾並瞭解詳情。
3,TEXT_FESSUX201_05457_SEQ_03,從佩·歐碧雅諾那裡瞭解了詳情。冒險者要負責擔當「莫古力充氣浮床遊覽」的陪同人員。前往東拉諾西亞沿岸，和嚮導執行委員談談。
4,TEXT_FESSUX201_05457_SEQ_04,和嚮導執行委員進行了交談。爲了鼓勵怕水的客人，和羅赫·姆茱克談談。
5,TEXT_FESSUX201_05457_SEQ_05,和羅赫·姆茱克進行了交談。她選擇相信冒險者，決定乘坐莫古力充氣浮床。和艾阿凡對話，開始「莫古力充氣浮床遊覽」。
6,TEXT_FESSUX201_05457_SEQ_06,結束了「莫古力充氣浮床遊覽」，爲了改進遊覽專案，和佩·歐碧雅諾等人進行了交流。代替引導客人們前往拉敏女王號的佩·歐碧雅諾，向紅蓮節執行委員長荷爾瑪伽報告。
7,TEXT_FESSUX201_05457_SEQ_07,和荷爾瑪伽進行了交談。領取了<hex:02280BFF05>Item<hex:F2C6900103>作為報酬。不過又出現了幾波新客人，執行委員們依舊很需要幫助。一邊享受紅蓮節，一邊向荷爾瑪伽他們伸出援手吧。
8,TEXT_FESSUX201_05457_SEQ_08,
9,TEXT_FESSUX201_05457_SEQ_09,
10,TEXT_FESSUX201_05457_SEQ_10,
11,TEXT_FESSUX201_05457_SEQ_11,
12,TEXT_FESSUX201_05457_SEQ_12,
13,TEXT_FESSUX201_05457_SEQ_13,
14,TEXT_FESSUX201_05457_SEQ_14,
15,TEXT_FESSUX201_05457_SEQ_15,
16,TEXT_FESSUX201_05457_SEQ_16,
17,TEXT_FESSUX201_05457_SEQ_17,
18,TEXT_FESSUX201_05457_SEQ_18,
19,TEXT_FESSUX201_05457_SEQ_19,
20,TEXT_FESSUX201_05457_SEQ_20,
21,TEXT_FESSUX201_05457_SEQ_21,
22,TEXT_FESSUX201_05457_SEQ_22,
23,TEXT_FESSUX201_05457_SEQ_23,
24,TEXT_FESSUX201_05457_TODO_00,和太陽海岸的紅蓮節執行委員長荷爾瑪伽對話
25,TEXT_FESSUX201_05457_TODO_01,在<hex:02280CFF05>EObj<hex:F61EBF8D0103>張望
26,TEXT_FESSUX201_05457_TODO_02,和嚮導執行委員對話
27,TEXT_FESSUX201_05457_TODO_03,和羅赫·姆茱克對話
28,TEXT_FESSUX201_05457_TODO_04,和艾阿凡對話
29,TEXT_FESSUX201_05457_TODO_05,和紅蓮節執行委員長荷爾瑪伽對話
30,TEXT_FESSUX201_05457_TODO_06,
31,TEXT_FESSUX201_05457_TODO_07,
32,TEXT_FESSUX201_05457_TODO_08,
33,TEXT_FESSUX201_05457_TODO_09,
34,TEXT_FESSUX201_05457_TODO_10,
35,TEXT_FESSUX201_05457_TODO_11,
36,TEXT_FESSUX201_05457_TODO_12,
37,TEXT_FESSUX201_05457_TODO_13,
38,TEXT_FESSUX201_05457_TODO_14,
39,TEXT_FESSUX201_05457_TODO_15,
40,TEXT_FESSUX201_05457_TODO_16,
41,TEXT_FESSUX201_05457_TODO_17,
42,TEXT_FESSUX201_05457_TODO_18,
43,TEXT_FESSUX201_05457_TODO_19,
44,TEXT_FESSUX201_05457_TODO_20,
45,TEXT_FESSUX201_05457_TODO_21,
46,TEXT_FESSUX201_05457_TODO_22,
47,TEXT_FESSUX201_05457_TODO_23,
48,TEXT_FESSUX201_05457_MAYARUMOYARU_000_000,我還以為是誰呢，這不是冒險者嗎！<hex:02100103>怎麼樣，有沒有覺得很熱？一定覺得很熱吧！<hex:02100103>那是因為舉辦紅蓮節的季節到來了！
49,TEXT_FESSUX201_05457_MAYARUMOYARU_000_001,哎呀，那邊那位看起來很想玩水的冒險者！<hex:02100103>怎麼樣，有沒有覺得很熱？一定覺得很熱吧！<hex:02100103>那是因為舉辦紅蓮節的季節到來了！
50,TEXT_FESSUX201_05457_MAYARUMOYARU_000_002,紅蓮節最近已經變成了冒險者行會的宣傳活動。<hex:02100103>這次我們也決定舉辦盛大的活動，好好展示下我們的實力！
51,TEXT_FESSUX201_05457_MAYARUMOYARU_000_003,節日活動的重頭戲就是拉敏女王號！<hex:02100103>我們把一整艘船改造成了大型娛樂設施，<hex:02100103>每一個追求驚險刺激的遊客都能在船上玩個痛快！
52,TEXT_FESSUX201_05457_MAYARUMOYARU_000_004,因此我們十分歡迎冒險者幫忙！<hex:02100103>如果你有興趣的話，<hex:02100103>就跟太陽海岸的紅蓮節執行委員長荷爾瑪伽打聲招呼吧！
53,TEXT_FESSUX201_05457_MAYARUMOYARU_000_005,我們十分歡迎冒險者幫忙！<hex:02100103>如果你有興趣的話，<hex:02100103>就跟太陽海岸的紅蓮節執行委員長荷爾瑪伽打聲招呼吧！
54,TEXT_FESSUX201_05457_HAERMAGA_000_010,哦，<hex:022903EB0203>！<hex:02100103>是瑪雅爾·莫雅爾讓你來幫忙的嗎？<hex:02100103>我剛好有事想拜託你。
55,TEXT_FESSUX201_05457_HAERMAGA_000_011,你看起來不像是普通的市民，更像是個冒險者啊……<hex:02100103>是瑪雅爾·莫雅爾讓你來幫忙的嗎？<hex:02100103>感激不盡，我剛好有事想拜託你！
56,TEXT_FESSUX201_05457_HAERMAGA_000_012,如你所見，此次紅蓮節也是盛況空前。<hex:02100103>在聽說了拉敏女王號之後，<hex:02100103>很多平時沒機會接觸大海的內陸客人這次也都過來了。
57,TEXT_FESSUX201_05457_HAERMAGA_000_013,雖然這事本身挺讓人高興的……<hex:02100103>但如果有怕水的客人，沒法好好享受節日，<hex:02100103>恐怕也會對冒險者行會的口碑帶來影響吧？
58,TEXT_FESSUX201_05457_HAERMAGA_000_014,所以我就想了個「永夏！告別大海恐懼計劃」！<hex:02100103>希望你能為這次企劃提供幫助。
59,TEXT_FESSUX201_05457_HAERMAGA_000_015,具體情況你就去找佩·歐碧雅諾瞭解一下吧。<hex:02100103>她應該就在附近的海邊，拜託了！
60,TEXT_FESSUX201_05457_HAERMAGA_000_016,具體情況你就去找金髮貓魅族佩·歐碧雅諾瞭解一下吧。<hex:02100103>在附近的海邊應該就能找到她，拜託了！
